	SNP	Chromosome	Position	trait1
3835689	rs2075001	7	151133271	0.987435420709462
6542462	rs2075469	16	4794873	0.625769099056849
6366051	rs2075624	15	40710723	0.885799733995951
6366052	rs2075625	15	40711270	0.490753404712132
40608	rs2076595	1	17396703	0.0994339553940965
7626837	rs2076671	22	36122930	0.556684154944915
7626838	rs2076672	22	36123083	0.214751818075443
68486	rs2078348	1	28563084	0.0294976575825501
810109	rs2080390	2	71058226	0.178419725200382
5850539	rs2084086	13	44410962	0.414241269794629
6160740	rs2101919	14	52520368	0.0804782936206059
5434296	rs2110596	12	12940830	0.423677846673559
6604519	rs2112811	16	25263278	0.245909513196601
1663055	rs2119342	3	148749621	0.617617075180726
1414243	rs2121743	3	57431985	0.96503144777158
25225	rs2128414	1	10689924	0.372382717366993
1202762	rs2138406	2	228475013	0.995146687618823
312951	rs2153463	1	147124310	0.435045087648601
3522818	rs2159513	7	31692970	0.91184883763057
5668221	rs2160502	12	96927986	0.4401677526012
4850006	rs2165047	10	79551640	0.578813331828456
4303557	rs2173904	9	2828765	0.23423375514411
1202769	rs2176188	2	228475552	0.465134072683963
6368790	rs2178004	15	41991315	0.00813570067269947
4721783	rs2185724	10	30316208	0.560090241128271
6856538	rs2189712	17	48455985	0.934753475496288
1384347	rs2191361	3	43761134	0.633293459339887
7560409	rs220146	21	43539293	0.127574459271649
5256606	rs2212616	11	87034696	0.279267517920095
7796968	rs222084	X	86887244	0.177336251786094
6496566	rs2227934	15	91346923	0.709291153484097
2998347	rs2227956	6	31778272	0.000191764919241492
4641819	rs2228059	10	6002368	0.0435977645632353
6771670	rs2228130	17	7404991	0.0214200968533528
872283	rs2228139	2	102781649	0.484535938277999
4856579	rs2228427	10	81926718	0.687902891450224
95877	rs2228564	1	40773149	0.476825496495134
7383636	rs2228977	20	25263895	0.455348546004388
7428350	rs2229006	20	47990250	0.187586850404028
7067572	rs2229080	18	50432602	0.934559493411706
1582010	rs2229098	3	119256020	0.951098794408181
5349989	rs2229113	11	117869670	0.965250320684712
7254188	rs2229144	19	38994910	0.208015414123075
1048656	rs2229267	2	170092395	0.792600406769798
4362576	rs2229536	9	19116543	0.921758282252064
4991421	rs2229599	10	129207429	0.603628423788176
5558207	rs2229716	12	57626582	0.695788728969155
3009316	rs2229785	6	33141161	0.185745666454703
7731200	rs2230148	X	37587804	0.613938088617429
6800634	rs2230154	17	18193941	0.177612816688061
1191195	rs2230168	2	224462056	0.56166126118315
506910	rs2230301	1	220197625	0.834855901922734
6017531	rs2230341	13	99947261	0.389034062350237
6823256	rs2230553	17	33269648	0.981807009373649
7165590	rs2230561	19	3982967	0.384088173394373
1763682	rs2230596	3	184299414	0.632534086636766
5738612	rs2230681	12	122326812	0.732170524279919
47782	rs2231192	1	19639309	0.772674076019261
5120012	rs2231828	11	34502345	0.189936898077674
5026822	rs2231975	11	4621639	0.300049760489284
3683673	rs2232157	7	90893972	0.730700950992021
1732731	rs2232165	3	172166144	0.928685663503134
2973315	rs2232423	6	28366151	8.08910643808878e-100
3251994	rs2232470	6	116575083	0.386009322436034
372769	rs2232816	1	171753039	0.280852300507287
7591991	rs2232857	22	24890945	0.120718665099619
5031281	rs2234455	11	5529152	0.355086276899513
27167	rs2235666	1	11596762	0.31166636205679
3026773	rs2235868	6	39040654	0.621027541557187
6206380	rs2236235	14	68029313	0.328890878251528
6885294	rs2236737	17	61938100	0.201233011217166
6644545	rs223876	16	57507242	0.194329168701248
6769677	rs2240276	17	6546921	0.213791511255835
3537330	rs2241142	7	36338967	0.88120199873753
1173319	rs2241199	2	217538816	0.84107639510941
7583475	rs2241230	22	20784050	0.153582924533269
6771439	rs2241233	17	7318396	0.386944260967724
3790338	rs2241335	7	133979368	0.543100218840688
599722	rs2241686	2	1926617	0.480692416628874
6538928	rs224206	16	3297073	0.420940853212916
2570897	rs2242350	5	68513599	0.604428638448215
5196209	rs2244625	11	64026144	0.121984737835384
6885424	rs2246207	17	61987576	0.00158901291535336
5016273	rs2246614	11	619789	0.371575768435362
6757001	rs2248821	17	2268311	0.435055262976651
7017584	rs2249769	18	32834186	0.73176191914456
5395138	rs2250123	11	133710796	0.085287525399876
37205	rs2253372	1	15724033	0.757464357237394
2805236	rs2255493	5	153432970	0.466052012587624
4828129	rs2255607	10	70748784	0.459892207351866
5533865	rs2269828	12	47471439	0.180681821107778
3969571	rs2271108	8	25230168	0.764730898039131
5556497	rs2271192	12	56531154	0.0433956363469686
6491826	rs2271714	15	89450003	0.693293567424326
1974149	rs2271924	4	57268328	0.448575004799356
3900794	rs2272719	8	6913031	0.646151259627237
3962784	rs2272761	8	23148940	0.860249312251671
2794109	rs2273235	5	149907533	0.386388861609104
39803	rs2273311	1	16641899	0.750624525006821
6107014	rs2275145	14	35242828	0.800622861110374
575849	rs2275155	1	243493907	0.981877105417022
77253	rs2275434	1	31898687	0.336155625727217
4836564	rs2275578	10	73062534	0.18246583976459
4544208	rs2275640	9	111696214	0.266076874371537
454266	rs2275866	1	201351421	0.203586516878817
6189589	rs2275872	14	62585489	0.0708718241733168
853742	rs2276626	2	86259443	0.452490825940342
2796261	rs2277028	5	150632676	0.943095908699009
6197532	rs2277503	14	65271780	0.431874195437478
737529	rs2278713	2	47085954	0.565192513633512
1235494	rs2278769	2	239355213	0.107005146771885
6851439	rs2278868	17	46262171	0.164228696807118
1394921	rs2279077	3	48474249	0.543456491246964
1806627	rs2279181	4	882643	0.691063944063967
4795297	rs2279339	10	60144998	0.035128730289535
4500948	rs2280301	9	97349591	0.698481848449001
3869624	rs2280897	8	2057298	0.450988222457301
3041639	rs2282151	6	44226195	0.010440115642077
1610402	rs2285371	3	129303072	0.120536107047721
4608520	rs2285484	9	136271841	0.0198242953072591
7584712	rs2285547	22	21307058	0.988328371426451
3453639	rs2285744	7	11509561	0.152933151485111
6841668	rs2285953	17	42268255	0.664790878539446
7206112	rs2286922	19	20150175	0.422660086632503
5706344	rs2287218	12	110019338	0.985772434149659
6772155	rs2287498	17	7592560	0.126369312609597
7177636	rs2287863	19	8579011	0.574812119568581
7239268	rs2287876	19	33360652	0.0340141215046318
2696071	rs2288384	5	114916028	0.0207057575107476
7280426	rs2288481	19	49878196	0.134631186439511
2287880	rs2288676	4	165118253	0.195928559421134
7287574	rs2288886	19	52495684	0.887839131379364
7163518	rs2288959	19	2917186	0.795788723062816
1140182	rs2289025	2	205969220	0.353699236745572
6974451	rs2289630	18	11908654	0.553982961526307
4159458	rs2290470	8	98943446	0.76801071233
1351849	rs2290532	3	31789582	0.474154386647476
7245665	rs2290647	19	35506729	0.143079314097659
2829854	rs2290732	5	161324898	0.619098257530542
522757	rs2292564	1	226055595	0.530030019545491
4004138	rs2292741	8	38695996	0.295223835184175
3807763	rs2293177	7	140244560	0.320856000620268
15658	rs2294532	1	6694927	0.724513577863679
7414119	rs2294893	20	42740567	0.49400655587407
7321412	rs2295510	20	5172751	0.857558786772864
6075043	rs2295680	14	23374435	0.743944458168978
528408	rs2295994	1	227922918	0.581406711538552
6109905	rs2296168	14	36191030	0.208177999731133
6055864	rs2296354	13	111870037	0.325603933926855
389956	rs2296376	1	179055020	0.336329117531694
4883364	rs2296545	10	90342837	0.642755080581886
3020505	rs2296934	6	36931162	0.248693882276947
3048912	rs2297019	6	46803102	0.275046737156149
5687	rs2298227	1	3701663	0.824585868742514
7045995	rs2298720	18	43310415	0.239902975286857
7248366	rs2301734	19	36575645	0.684939939983583
51005	rs230179	1	20681159	0.058620250041182
6877130	rs2302313	17	56283026	0.0118746594234224
6754831	rs2302458	17	1370542	0.601453665439926
2797322	rs2304024	5	150908813	0.70681212629805
7281221	rs2304202	19	50248501	0.272408599769674
6837969	rs2304497	17	40065774	0.736529984328961
6383531	rs2304546	15	49103244	0.737204392974069
5490715	rs2304630	12	30881809	0.326152028637878
724189	rs2304656	2	43019730	0.525741328744747
6462417	rs2304823	15	78474476	0.869937720445632
6832595	rs2305480	17	38062196	0.895793425067783
4630974	rs2306302	10	3154461	0.286709001971331
2169142	rs2306369	4	123268859	0.174598683167506
5543609	rs2306732	12	51455739	0.469659490848172
3781055	rs2306848	7	129962414	0.181599434939241
2857755	rs2306961	5	171533782	0.536460164004449
7247848	rs231233	19	36271139	0.400742232691568
2137882	rs231256	4	113363381	0.211916799258032
7495456	rs232518	21	22746187	0.609297619884047
1590986	rs2332285	3	122288210	0.404864364344707
6909482	rs2345288	17	71280954	0.148270825848531
7173769	rs2352958	19	7084747	0.558246728723005
7326591	rs235768	20	6759115	0.0327341445222865
3019667	rs236487	6	36686272	0.669312811154382
6918747	rs237057	17	74733099	0.389304257738973
2141827	rs2374217	4	114822088	0.208647368919361
1280297	rs237902	3	8809184	0.0739399306265167
7427898	rs238209	20	47865509	0.60411837270692
3006241	rs241449	6	32796653	0.249937681144747
7320335	rs2422978	20	4763108	0.719353489262448
7322606	rs2423107	20	5485138	0.490168669365223
4253808	rs2436130	8	133135577	0.0973860310944286
5692037	rs2463018	12	105152997	0.714235647691316
4111264	rs2467789	8	80677264	0.0239476474889107
6373698	rs2470908	15	45028710	0.245063900161043
7862156	rs2475853	X	134156121	0.622412026321531
149632	rs2481676	1	62627675	0.437147380859295
2592560	rs248385	5	78340257	0.755518475040193
4990617	rs2489386	10	128974621	0.537981317949736
4709421	rs2489579	10	26938509	0.0156658266532324
5836136	rs2496425	13	39264690	0.765338513676195
7862116	rs2498769	X	134126394	0.298157038828689
3370115	rs2502601	6	158517308	0.850714124715441
5192659	rs2513749	11	62105391	0.494392743079554
1811773	rs2515960	4	2951804	0.616986370959758
2984586	rs2523721	6	30166266	2.68027711519436e-70
7575822	rs2537973	22	17538232	0.00827390353213897
2591842	rs25413	5	78135201	0.895419645894319
7250659	rs2547044	19	37488845	0.0765650680704905
6714880	rs2549891	16	81080366	0.717719760870368
2374379	rs2561659	5	435560	0.265788707128825
5737272	rs25644	12	121666646	0.659410063044002
4432494	rs25688	9	74360234	0.280671199459471
2479595	rs25754	5	33535060	0.339434498904423
5514611	rs2588413	12	40878869	0.239477340310981
7178509	rs2591592	19	9075346	0.473715513373203
7238701	rs259291	19	33167879	0.847202641822644
5856718	rs259728	13	46916699	0.484115609374818
2114221	rs2615542	4	104066461	0.257334933890852
4157539	rs2635164	8	98289714	0.468041498029123
5514577	rs2638862	12	40873572	0.308581108901333
5324948	rs2640785	11	108409784	0.3269911908182
309837	rs2641348	1	120437884	0.681904371191304
7245524	rs2651080	19	35449760	0.701803022779336
2868350	rs265981	5	174870902	0.0217655367993002
2574973	rs266435	5	72174432	0.0847962712841594
1389022	rs267237	3	45637253	0.270402898150985
1596760	rs2675	3	124482113	0.164753959358222
1217092	rs2678481	2	233324491	0.151752481446581
1066130	rs268227	2	176046257	0.263058567831376
1099730	rs2682851	2	187628322	0.460623983223305
1049596	rs2683455	2	170411693	0.505635282444445
3572222	rs2686835	7	48003665	0.0903367125967641
3572223	rs2686836	7	48003767	0.0931220433696902
1932774	rs2687971	4	39452944	0.619463739240364
31710	rs2697967	1	14150032	0.166570116264921
2635519	rs27044	5	96118852	0.0103710377467645
6643386	rs27194	16	57116514	0.846402080252263
898167	rs2723183	2	113674721	0.772590645507828
2997857	rs2736158	6	31600304	0.00201302387728337
2997822	rs2736172	6	31590898	3.73541571278112e-33
5789099	rs2737699	13	23905711	0.562641036855935
6752545	rs2740348	17	649935	0.981460506872283
5548251	rs2741155	12	53072370	0.88402416873315
1076156	rs2742329	2	179580434	0.50147571817568
360509	rs275149	1	168059866	0.037381624903829
64447	rs2782814	1	26286840	0.920866064661346
3222492	rs2787113	6	105627811	0.555328744384961
218617	rs2791494	1	86959173	0.450316938720871
309836	rs2793823	1	120437718	0.349925028242835
7750140	rs2806837	X	52825471	0.333204618038965
7750141	rs2806838	X	52825546	0.39160582839733
4591648	rs2809436	9	129034533	0.812925413626588
6802487	rs281341	17	19771038	0.84385336024808
7484784	rs2824804	21	19770562	0.892946236217329
7529135	rs2833601	21	33375513	0.757418788929609
7536261	rs2834601	21	36089054	0.845272557195803
3944660	rs28359502	8	18074388	0.897468119830182
1372667	rs28362645	3	39149218	0.0140287172510886
3261687	rs28364656	6	119670819	0.824888212230412
3559784	rs28378571	7	44076350	0.819014922937551
7568088	rs2838602	21	46057393	0.734302160267252
7574473	rs2839338	21	47987984	0.100177584486124
2926350	rs2841523	6	13613783	0.163960363996506
7575830	rs2845400	22	17539427	0.00760334182222997
1932904	rs28480393	4	39483194	0.0288361121286857
5263572	rs28517716	11	89060002	0.0201462839979507
5594785	rs2852	12	70825242	0.321959446074072
1973841	rs28559894	4	57182758	0.679713075121394
7202339	rs28568614	19	18479019	0.439736832305139
2984358	rs2857433	6	30120633	1.12633864900019e-05
7641884	rs28627172	22	43010817	0.76483289513179
3703706	rs28680963	7	99905475	0.98835567157832
1809311	rs28681468	4	1824020	0.236833437282814
6343293	rs28696324	15	33064654	0.471794489748387
3239530	rs28763975	6	111983038	0.935343846051899
7183586	rs28997582	19	11145691	0.545397081197311
3704842	rs2904852	7	100552915	0.391319485197477
7249500	rs2912444	19	37039069	0.648118875364068
7177128	rs2913955	19	8398975	0.184543710430242
3420478	rs2917751	7	2611878	0.33100039533791
59875	rs2920	1	23884780	0.672309060044681
3793341	rs292575	7	134879830	0.0745392554685164
2657440	rs294048	5	102884700	0.491530592666567
2769134	rs2950845	5	140558212	0.97269016716765
1132357	rs2953278	2	202316484	0.072575502359221
7218247	rs295368	19	23541472	0.789133504793488
6800189	rs2955355	17	17948475	0.632041125726083
3867883	rs2957054	8	1653690	0.449517179987554
215573	rs2970548	1	86118447	0.0306121694268962
1219905	rs2971870	2	234379522	0.0711124048775275
7248905	rs2972632	19	36813084	0.760478552618902
3904482	rs2979247	8	8888948	0.777870108497732
6153776	rs2985685	14	50101370	0.0871711986452918
2172285	rs300574	4	124323738	0.952275252388167
66404	rs3010110	1	27278521	0.0039002012266496
5799062	rs301047	13	26788114	0.607714159162824
3361798	rs3011895	6	155575607	0.566404326666602
6583638	rs30122	16	14359233	0.139602065877787
30518	rs3013105	1	13802325	0.548489019399708
4308923	rs301430	9	4576680	0.448943435831064
527619	rs3014301	1	227617699	0.370489511557081
2419291	rs30169	5	13719022	0.855746678031612
2442194	rs3020550	5	22143196	0.719407619666896
5017618	rs3021158	11	1265987	0.705671457134201
5558029	rs3024983	12	57489157	0.239916759172771
6478632	rs306197	15	85401259	0.586035703280694
7029718	rs307079	18	37646519	0.368030979370431
2750798	rs3087646	5	132334252	0.948143386241221
458305	rs3087949	1	203047621	0.965990094465148
233029	rs3088232	1	92445257	0.829276705928884
283830	rs3093037	1	110471906	0.710709816165566
2170020	rs309358	4	123653926	0.0884083914941656
6678286	rs3096380	16	71319646	0.230400213238327
2618099	rs3097146	5	87498849	0.0642593889368933
858324	rs3105105	2	95848018	0.832377743881159
3794938	rs3112369	7	135412273	0.723456407086757
2998220	rs3115672	6	31727897	1.28902599919528e-212
484630	rs3122713	1	212799870	0.306287279586705
318608	rs3126072	1	152279729	0.572850077940928
520292	rs3128655	1	225270409	0.0493702885546187
3952645	rs316	8	19818436	0.694869795396575
7532639	rs3171425	21	34668747	0.866580937719529
2982004	rs3173429	6	29910640	1.87136400189733e-06
671088	rs3177055	2	26359315	0.665186799882842
942663	rs3180466	2	129023866	0.44491950784582
4563549	rs3181371	9	117665570	0.0241827887760398
2755497	rs319600	5	134235613	0.590946214816627
729052	rs3197473	2	44547142	0.134831898838668
6584331	rs3198697	16	15129940	0.678555887098385
666139	rs3204	2	24252436	0.0861939399490131
5492880	rs3205175	12	31604928	0.315664674086681
7620178	rs3210587	22	34316077	0.840139421440054
4072469	rs3210836	8	67105091	0.0659040298142501
6733770	rs3210967	16	85009463	0.757763871078782
4808897	rs3211105	10	64945364	0.483185079794854
2542027	rs3211270	5	57755703	0.172705612036573
5418558	rs3213428	12	6928905	0.349638973212282
4594926	rs3217751	9	130552915	0.696222948887035
2997366	rs3219190	6	31497975	1.58030733200445e-05
5549753	rs3219199	12	53509339	0.622214745597959
2400156	rs326173	5	7828533	0.217575310291732
3845593	rs3298	7	154685873	0.691818302332723
4839001	rs3312	10	73856984	0.150052703512536
1443042	rs332374	3	66430877	0.367704007069748
6685628	rs3325	16	74226402	0.220965942978576
402317	rs3359	1	183112041	0.799752749607239
7419100	rs3363	20	44577314	0.895440709924481
1387954	rs33749	3	45266555	0.0185087307978831
4511313	rs337585	9	101498539	0.306084024402133
238350	rs337592	1	94982810	0.377338170252145
1076206	rs33971253	2	179605991	0.412767953497837
466250	rs33976516	1	206231151	0.302442821438166
1133755	rs33976811	2	202902857	0.746348501497186
725888	rs33979934	2	43625184	0.645322020831566
3208136	rs33988845	6	100964158	0.338008022845541
394045	rs34012178	1	180168790	0.0428585927053238
7626587	rs34014315	22	36055406	0.250411764247584
7270414	rs34014819	19	45909634	0.0283982400140259
1076205	rs34070843	2	179605725	0.906171796424086
6310459	rs34084056	14	102729910	0.665517747398035
7010069	rs34097443	18	29598847	0.819550795766405
2354450	rs34107464	4	185686065	0.0899050882860635
5581699	rs34109029	12	66717910	0.624105739676357
6849204	rs34134208	17	45412629	0.546335533073286
1176705	rs34144104	2	218683368	0.0398480199830559
5558524	rs34160414	12	57871437	0.767415925790444
932185	rs34165507	2	125660609	0.0860195132813213
467831	rs34185174	1	207195561	0.670818665171836
2598610	rs34193571	5	80409526	0.219116656848196
3704912	rs34214710	7	100635767	0.665347182169342
1384346	rs34226283	3	43760305	0.461891153841515
1381754	rs342511	3	42578509	0.495561779961461
677232	rs34261417	2	29240686	0.0607040855861715
1302278	rs34276015	3	16419309	0.342401777607869
4414431	rs34312177	9	35748669	0.622861627834131
6156695	rs34313873	14	51372238	0.126943869205069
6305664	rs34331240	14	100847617	0.171710168037443
7590808	rs34383331	22	24238079	0.927926122195393
6779726	rs34393601	17	10534960	0.752339045066718
1386312	rs34437520	3	44612839	0.871751434479281
5713090	rs34456143	12	113554946	0.028437874558883
1813025	rs34491545	4	3447034	0.735782726504289
191123	rs34535037	1	78098403	0.228065753514026
1076174	rs34562585	2	179587552	0.405725271011558
2771152	rs34636888	5	141243762	0.284960944354791
5707882	rs34684319	12	110566907	0.590544969531115
6837845	rs34684777	17	40010070	0.209815920751126
6893281	rs34743848	17	65014360	0.0587748750389896
6812670	rs34756112	17	29113016	0.728931477226273
5103123	rs34804482	11	27389739	0.877584138375644
6680560	rs34831115	16	72158675	0.746402351269385
6856783	rs34864120	17	48545596	0.0554954671847903
1560499	rs34879456	3	111842539	0.905148947217979
1068581	rs34897061	2	176829117	0.00571786330655714
5543967	rs3490	12	51583506	0.721648161122346
7266436	rs349046	19	44300626	0.459571531761803
6763135	rs34905691	17	4624509	0.191463528663972
3432537	rs34909691	7	6080686	0.0869445843460402
2137834	rs34946272	4	113353321	0.391534214444478
7166145	rs34953789	19	4311942	0.726889340447506
3370100	rs350289	6	158509750	0.955706051961381
1759803	rs35070271	3	182897920	0.0524105205756267
3874029	rs35071327	8	2910075	0.615426609585424
140404	rs35075952	1	59042311	0.933502796999265
5016085	rs35110387	11	566094	0.56706980722401
7177209	rs35137994	19	8429066	0.6570287432368
1178648	rs35201416	2	219826761	0.223626726806698
7279652	rs35203905	19	49571552	0.0911369269831138
1731224	rs35240776	3	171576436	0.601774388261036
973327	rs35296183	2	141259283	0.29037454008638
2792997	rs35341726	5	149404179	0.479726056416097
5153147	rs35345891	11	45394153	0.559728803042615
4602769	rs353512	9	133996184	0.160547460575947
4602768	rs353513	9	133995959	0.181916558202813
2507985	rs35397154	5	43175103	0.173409353269403
1600380	rs35404079	3	125647816	0.536953171193391
7073506	rs35428499	18	52258548	0.171436372973162
6100086	rs35436895	14	33004975	0.0430831376638464
2548608	rs35453042	5	60140061	0.397244643853252
2595957	rs35486429	5	79596274	0.220663514904133
4512172	rs35494947	9	101797679	0.648319812271108
4892734	rs35530640	10	93390158	0.2957051918048
56057	rs35536968	1	22357488	0.0500759759306668
6600271	rs35586	16	23677006	0.00388418841555208
6832516	rs35591738	17	38027030	0.796889136078586
6478631	rs35621845	15	85400780	0.00405595510710041
3038608	rs35628750	6	42981051	0.93743159684534
6236255	rs35636358	14	78353478	0.315038952682927
1284504	rs35674	3	10368577	0.305188554454537
1002036	rs35686968	2	152580815	0.490611903399316
4595147	rs35701259	9	130674756	0.630557874481452
5349549	rs35705701	11	117693413	0.682020738582556
5228310	rs3571	11	78364513	0.927287688057581
812730	rs35721373	2	71780248	0.357995989128833
2688457	rs35724644	5	112770015	0.86529031811284
4729972	rs35739764	10	33113448	0.426166057944838
7860653	rs35745873	X	132351703	0.887595750152929
2975822	rs35771565	6	29012067	0.0258780309196358
7275944	rs35910701	19	48244401	0.0294937998285025
58890	rs35917050	1	23419283	0.218024446390603
4915121	rs35924554	10	101716112	0.683779810726552
2920195	rs35938392	6	11481309	0.645237053252847
6169107	rs35954941	14	55618524	0.802489934345477
6537530	rs35965348	16	2164294	0.747382124302944
3950332	rs35971700	8	19263441	0.995486507403591
1559989	rs35978996	3	111718446	0.578075638551469
6426782	rs35997243	15	63092900	0.652836253755392
315177	rs36020363	1	150448666	0.905175545277506
6914227	rs36057512	17	72999671	0.330554834492005
6533541	rs36073541	16	848755	0.437003912392164
7176916	rs36247	19	8321946	0.693707555876011
7336568	rs362998	20	10277621	0.712028766062865
6671090	rs363162	16	66812797	0.613819734993389
7582735	rs367450	22	20052782	0.653277464002725
454193	rs3729547	1	201334382	0.724021551383727
666746	rs3731625	2	24439048	0.948616875875921
1130613	rs3731722	2	201534389	0.540032786164249
1178792	rs3731878	2	219920565	0.486177446047808
1142793	rs3732082	2	207041441	0.00130494850400735
626013	rs3732114	2	10712278	0.587959623063499
808641	rs3732253	2	70676098	0.0383267946563982
1566926	rs3732782	3	113955164	0.693226194790298
1563559	rs3732814	3	112724336	0.0396003498496859
1976176	rs3733306	4	57843295	0.659981554847281
2025427	rs3733359	4	72649774	0.194504826398872
2797378	rs3734057	5	150945862	0.983494413260868
3047432	rs3734208	6	46097758	0.969771725994674
3014692	rs3734264	6	34831866	0.117300416038164
3258189	rs3734345	6	118637042	0.270095485393159
3261684	rs3734385	6	119669877	0.125211262098303
3179289	rs3734660	6	90916345	0.000858953957150305
3039609	rs3734688	6	43423779	0.263881051094076
3832763	rs3735081	7	150217248	0.838139132341074
3421539	rs3735126	7	2959172	0.706266269902834
3765083	rs3735270	7	124387092	0.923927047243555
3434416	rs3735302	7	6692105	0.200680784660912
3522924	rs3735422	7	31732089	0.958162558663645
3490382	rs3735440	7	21551070	0.451323852387533
3561872	rs3735485	7	45009341	0.890071604793744
3417241	rs3735656	7	1580921	0.619024509160129
3564428	rs3735666	7	45761952	0.962158799951429
4167113	rs3735709	8	102555474	0.534168715097572
529738	rs373610	1	228509427	0.0788555056833621
1761261	rs3736535	3	183432983	0.424402194234074
26187	rs3737621	1	11150682	0.205875295196843
460919	rs3737658	1	204095573	0.0104736775347081
339496	rs3737787	1	161009523	0.633066696295878
519250	rs3738362	1	224927217	0.248725000273474
539145	rs3738402	1	231903010	0.995486507403591
316401	rs3738476	1	151006539	0.581129622461636
297252	rs3738702	1	115601528	0.776753370376962
816968	rs3738845	2	74091650	0.866337668784583
1233445	rs3739038	2	238672703	0.624224171664222
3942228	rs3739407	8	17612875	0.639317408152654
4262536	rs3739423	8	135614705	0.522396164334667
4385671	rs3739548	9	26892654	0.452957333976074
4312111	rs3739646	9	5762600	0.557924829944668
4312133	rs3739648	9	5774225	0.328900772433315
4508789	rs3739670	9	100819192	0.174427587921146
4409151	rs3739677	9	33461881	0.0411592801436569
4662658	rs3740015	10	12131081	0.110251750270262
4758146	rs3740094	10	45473317	0.324998615886156
4708017	rs3740231	10	26463043	0.0588205500288999
4908982	rs3740526	10	99220707	0.513533241130509
5154403	rs3740704	11	45793154	0.566528915003333
5718104	rs3741698	12	115109223	0.0186530323438721
6017438	rs3742130	13	99907341	0.00120451233147762
6014570	rs3742134	13	99104170	0.715686771793771
6176035	rs3742577	14	57672540	0.71344327235216
6139853	rs3742591	14	45433155	0.270174267518641
6182779	rs3742647	14	59835972	0.588152340384942
6481642	rs3743332	15	86303751	0.000996103995218628
6438654	rs3743342	15	67485667	0.209422797572437
6460661	rs3743481	15	77907145	0.823600085788561
6646251	rs3743563	16	58079165	0.167299000022727
6574390	rs3743591	16	12059032	0.767054714145485
6689982	rs3743599	16	75646576	0.197588337529638
6729887	rs3743642	16	84212928	0.893093224117893
6536611	rs3743853	16	1877558	0.466525309284798
6917706	rs3744043	17	74394934	0.671889378843789
6830556	rs3744075	17	37074932	0.209764632077396
6772202	rs3744262	17	7613765	0.00968990416568969
6843706	rs3744759	17	43195699	0.109633460235225
6925344	rs3744793	17	76817090	0.0108737693590254
7080876	rs3745069	18	55153198	0.727787317030868
7196856	rs3745314	19	16243590	0.87405598554357
7283668	rs3745528	19	51302066	0.732328888604542
7277648	rs3745718	19	48715153	0.0212390959269285
7164918	rs3746124	19	3632595	0.500272642205233
7307878	rs3746803	20	744382	0.866218541240497
7550205	rs3746885	21	40685590	0.782489635080181
1176645	rs3747	2	218664633	0.596916280137897
7677349	rs3747333	X	5811532	0.431926749254303
462202	rs3747632	1	204587240	0.235938553384242
3226558	rs3747790	6	107016731	0.865047150770172
4837929	rs3747866	10	73521578	0.551827181644059
396086	rs3747957	1	180953853	0.772777418225291
3065338	rs3748067	6	52055339	0.205867644002922
6742785	rs3748399	16	87445270	0.684825862785079
513958	rs3748663	1	222713501	0.268184794053223
490353	rs3748697	1	214820099	0.468057553312558
2996	rs3748816	1	2526746	3.54204805191105e-07
599802	rs3748989	2	1946968	0.530454919330524
1043293	rs3749005	2	168115325	0.0626452329195119
1262544	rs3749349	3	3886847	0.0881860021069866
2304143	rs3749572	4	170017669	0.617375196968314
2751324	rs3749817	5	132535046	0.660421490444855
3362498	rs3749930	6	155761246	0.656258050149095
3527374	rs3750077	7	32982559	0.339910462704834
1266348	rs3750275	3	5026261	0.890392290253801
4558841	rs3750533	9	116060221	0.954720224252299
4637036	rs3750739	10	4872887	0.219915582239026
1232352	rs3751109	2	238427194	0.530497234008703
5837265	rs3751378	13	39587865	0.239750905936274
6074236	rs3751480	14	23080679	0.381560225572131
6074923	rs3751488	14	23304094	0.294176582803001
6616070	rs3751855	16	31091209	0.401686434141925
7060371	rs3752085	18	48190271	0.12038229948313
7060372	rs3752087	18	48190440	0.855876251538434
7179132	rs3752199	19	9267319	0.859366455986909
6994589	rs3753	18	24035675	0.707696167349846
263378	rs3753841	1	103379918	0.0343701996531003
39341	rs3754334	1	16451767	0.732397106772962
1179056	rs3755048	2	220084902	0.588640114796395
732487	rs3755072	2	45640334	0.750970896778522
1142795	rs3755227	2	207041933	0.0356546941873094
1673847	rs3755711	3	152552925	0.102917556209245
1806888	rs3755955	4	994414	0.48115956031689
2636611	rs3756618	5	96364738	0.485702249186286
3373302	rs3756988	6	159398633	0.311829978608367
2968074	rs3757138	6	26376103	3.11919828311027e-55
4595180	rs3758327	9	130700727	0.5089724784769
5321843	rs3758911	11	107197640	0.924281390513774
5495183	rs3759297	12	32137852	0.0119944724730442
6761788	rs3760471	17	4069735	0.60086583121818
7186015	rs376075	19	12058336	0.979411297818572
1551497	rs3762698	3	108719470	0.375612357552393
1326932	rs3762775	3	23934772	0.533005131731181
3343198	rs3763162	6	150140810	0.907080441793045
4253352	rs3763568	8	133023595	0.934875010346309
4322822	rs3763653	9	8518395	0.640730544753704
7239593	rs3764633	19	33439187	0.776070667884799
5307559	rs3765620	11	102595492	0.629133225261646
67716	rs3766398	1	28209305	0.254683014719679
459948	rs3766748	1	203743653	0.908724698626602
403296	rs3768589	1	183516241	0.748731563869236
1934028	rs3775078	4	39824758	0.624697678486303
2395986	rs3776448	5	6599940	0.796737743690232
